creation_date,status,order_id,shipper_name,ship_mode,cod_amount,insured_value,delivery_fee,item_description,origin_region,start_clock_date,district,city,province,day_to_arv
24/05/2023,Completed,1923159,(SRxxx),SECOND CLASS,309817.0,272317.0,41850.0,HELM ACH KAIROZ SONIC FULL WARNA,Central Java,2023-05-25 14:47:12,Pandanarum,Kab. Banjarnegara,Jawa Tengah,3.0
24/05/2023,Completed,1907695,(Inxxx),SECOND CLASS,2648000.0,2598000.0,24840.0,new oppo a57 ram 6/128 gb baru layar lebar 6.56 inci Fullset hp murah jaringan sidik jari hp 4g LTE Baterai 5000mah,Sumatera 1,2023-05-25 3:26:46,Sayur Matinggi,Kab. Tapanuli Selatan,Sumatera Utara,3.0
24/05/2023,Completed,1310056,(J3xxx),SECOND CLASS,2338500.0,2319000.0,43348.0,OPPO A57 4/128 & 4/64 NEW GARANSI RESMI OPPO,Sumatera 1,2023-05-26 16:33:06,Peusangan,Kab. Bireuen,Nanggroe Aceh Darussalam (Nad),3.0
24/05/2023,Completed,1311566,(Laxxx),SECOND CLASS,894000.0,859000.0,32560.0,OPPO A31 - 6GB/128GB FULLSET AI Triple Camera Garansi 1TAHUN COD,Sumatera 1,2023-05-26 16:32:54,Padang Sidempuan Utara (Padangsidimpuan),Kota Padang Sidempuan,Sumatera Utara,3.0
24/05/2023,Completed,1121672,(HXxxx),SECOND CLASS,716900.0,699000.0,14000.0,OPPO A3S 6/128GB GARANSI 1TH. MURAH,Greater Jakarta,2023-05-25 14:37:35,Tanjungsari,Kab. Bogor,Jawa Barat,3.0
24/05/2023,Completed,1653953,(HXxxx),STANDARD,991500.0,979000.0,18400.0,OPPO A54S 6/128GB FULLSET // BISA COD,Greater Jakarta,2023-05-25 3:26:46,Kaur Selatan,Kab. Kaur,Bengkulu,5.0
25/05/2023,Completed,1759282,(Laxxx),STANDARD,991000.0,959000.0,64100.0,OPPO A16 RAM 6/128GB - FULLSET GARANSI 1 THN,Sumatera 5,2023-05-26 14:58:39,Bandar Mataram,Kab. Lampung Tengah,Lampung,5.0
25/05/2023,Completed,1246471,(Laxxx),STANDARD,132906.0,95000.0,56225.0,Korek Api Pistol Colt Python 357 Skala Besar 1:1/Korek Model Pistol Revolver,Greater Jakarta,2023-05-25 21:57:27,Gunung Tabur,Kab. Berau,Kalimantan Timur,5.0
25/05/2023,Completed,1738227,(Xixxx),STANDARD,2171499.0,2159999.0,34280.0,Vivo Y22 4/64GB RAM 4GB ROM 64GB 5000mAh Battery 100% Original hp Vivo Y22 4/128GB Garansi Resmi,Greater Jakarta,2023-05-25 23:51:12,Kolono,Kab. Konawe Selatan,Sulawesi Tenggara,5.0
25/05/2023,Completed,1584937,(Glxxx),STANDARD,1421500.0,1220000.0,89110.0,Mic Wireless Ashley Vocal Artis Original Free koper Mic 4 Antena Original Ashley,Sulawesi,2023-06-01 16:01:00,Pitu Riawa,Kab. Sidenreng Rappang/rapang,Sulawesi Selatan,5.0
25/05/2023,Completed,1307121,(Baxxx),STANDARD,170340.0,127000.0,20425.0,Setelan Wanita Waka Lafa Jumbo Set | Setelan Wanita Wak | Rayon Premium | JUMBO | SETELAN PIYAMA | PREMIUM QUALITY | COD,Central Java,2023-05-25 16:18:59,Hu'u,Kab. Dompu,Nusa Tenggara Barat (Ntb),5.0
25/05/2023,Completed,1314294,(Laxxx),STANDARD,860000.0,859000.0,65300.0,OPPO A31 - 6GB/128GB FULLSET AI Triple Camera Garansi 1TAHUN COD,Sumatera 2,2023-05-26 17:34:46,Banyuasin Ii,Kab. Banyuasin,Sumatera Selatan,5.0
25/05/2023,Completed,1150596,(Laxxx),STANDARD,848795.0,859000.0,64100.0,OPPO A31 - 6GB/128GB FULLSET AI Triple Camera Garansi 1TAHUN COD,Sumatera 5,2023-05-26 14:58:11,Sungkai Selatan,Kab. Lampung Utara,Lampung,5.0
25/05/2023,Completed,1031257,(Laxxx),STANDARD,1401500.0,1399000.0,32050.0,HP VIVO Y33S RAM 8/128GB GARANSI 1 TAHUN,Sumatera 5,2023-05-26 14:58:26,Negara Batin,Kab. Way Kanan,Lampung,5.0
25/05/2023,Completed,1684652,(Laxxx),STANDARD,1049500.0,1059000.0,22260.0,HP OPPO A54 RAM 6/128GB GARANSI 1 TAHUN FULLSET,Sumatera 3,2023-05-27 15:23:45,Pelangiran,Kab. Indragiri Hilir,Riau,5.0
25/05/2023,Completed,1299624,(Laxxx),STANDARD,874000.0,879000.0,84880.0,OPPO A15S RAM 6/128 GB FULLSET Garansi 1 Tahun Android COD,Sumatera 6,2023-05-27 2:38:01,Lembah Masurai,Kab. Merangin,Jambi,5.0
25/05/2023,Completed,1886214,(Laxxx),STANDARD,1813000.0,1758000.0,32050.0,OPPO A15S RAM 6/128 GB FULLSET Garansi 1 Tahun Android COD,Sumatera 5,2023-05-26 14:57:46,Bandar Surabaya,Kab. Lampung Tengah,Lampung,5.0
25/05/2023,Completed,1617440,(Laxxx),STANDARD,741000.0,699000.0,37400.0,"OPPO A3S RAM 6/128GB FULLSET Garansi 1 TH ,Handphone Smartphone",Sumatera 6,2023-05-27 2:37:09,Paal Merah,Kota Jambi,Jambi,5.0
25/05/2023,Completed,1158713,(Laxxx),STANDARD,1053500.0,959000.0,125286.0,OPPO A16 RAM 6/128GB - FULLSET GARANSI 1 THN,Greater Jakarta,2023-05-26 3:48:43,Singkep,Kab. Lingga,Kepulauan Riau,5.0
25/05/2023,Completed,1823593,(Laxxx),STANDARD,904000.0,859000.0,65300.0,OPPO A31 - 6GB/128GB FULLSET AI Triple Camera Garansi 1TAHUN COD,Sumatera 2,2023-05-26 17:34:56,Pedamaran Timur,Kab. Ogan Komering Ilir,Sumatera Selatan,5.0
25/05/2023,Completed,1466841,(Laxxx),STANDARD,1421000.0,1398000.0,13778.0,"OPPO A3S RAM 6/128GB FULLSET Garansi 1 TH ,Handphone Smartphone",Greater Jakarta,2023-05-26 3:48:43,Muara Gembong,Kab. Bekasi,Jawa Barat,5.0
25/05/2023,Completed,1018876,(Laxxx),STANDARD,2860000.0,2798000.0,84880.0,HP VIVO Y33S RAM 8/128GB GARANSI 1 TAHUN,Sumatera 6,2023-05-27 2:41:47,Kayu Aro Barat,Kab. Kerinci,Jambi,5.0
25/05/2023,Completed,1161442,(Laxxx),STANDARD,105060.0,58000.0,14840.0,(cod)korek api pistol python revolper terbuat dari full besi sudah termasuk sarung,Sumatera 1,2023-05-28 6:44:00,Aek Natas,Kab. Labuhan Batu Utara,Sumatera Utara,5.0
25/05/2023,Completed,1966426,(Koxxx),STANDARD,102968.0,86999.0,42440.0,(COD) KOREK API PISTOL BARETTA SKALA 1:1 / KOREK API PISTOL KEREN,Sumatera 6,2023-05-27 6:19:07,Sekernan,Kab. Muaro Jambi,Jambi,5.0
25/05/2023,Completed,1293948,(Laxxx),STANDARD,890000.0,859000.0,64100.0,OPPO A31 - 6GB/128GB FULLSET AI Triple Camera Garansi 1TAHUN COD,Sumatera 5,2023-05-26 14:58:58,Way Ratai,Kab. Pesawaran,Lampung,5.0
26/05/2023,Completed,1466419,(Koxxx),STANDARD,296820.0,255000.0,70616.0,PISTOL KOREK API BARETA SILVER PLUS PAJANGAN/ KOREK API GAS ISI ULANG BARETA / KOREK BARA,Greater Jakarta,2023-05-26 22:46:05,Polewali,Kab. Polewali Mandar,Sulawesi Barat,5.0
26/05/2023,Completed,1207820,(Koxxx),STANDARD,545000.0,490000.0,34627.0,【2】【 COD + Gratis Ongkir + dikirim dalam 24 jam】Y50 Pro Smartphone 5.8 inci ViVi android handphone RAM 6GB ROM 128GB Hp Murah 4G baru ponsel pintar cuci gudang V21 hp murah 500 ribuan asli V23,Kalimantan,2023-06-01 17:53:56,Seberuang,Kab. Kapuas Hulu,Kalimantan Barat,5.0
26/05/2023,Completed,1649487,(Glxxx),STANDARD,1858000.0,1670000.0,242389.0,"Power Mixer Ashley CR 6000 , M 6000 , T 400 Original Mixer Ashley CR6000 , M6000 , T400 Original",Kalimantan,2023-06-01 17:40:00,Jawai,Kab. Sambas,Kalimantan Barat,5.0
26/05/2023,Completed,1144866,(J3xxx),STANDARD,1809000.0,1859000.0,15523.0,OPPO A17 4/64 & OPPO A17K 3/64 NEW GARANSI RESMI OPPO,Sumatera 1,2023-05-27 7:04:53,Cikatomas,Kab. Tasikmalaya,Jawa Barat,5.0
27/05/2023,Completed,1837394,(pexxx),STANDARD,533000.0,500000.0,20571.0,OPPO F9 Ram 6/128 BARU GARANSI DISTRIBUTOR 1 TAHUN,Kalimantan,2023-06-08 12:30:37,Pontianak Timur,Kota Pontianak,Kalimantan Barat,5.0
27/05/2023,Completed,1179805,(Asxxx),STANDARD,2396500.0,2458000.0,16202.0,Samsung A04e 3GB+32GB - Dual Camera 13MP - Baterai 5000mAh - Garansi resmi,Greater Jakarta,2023-05-27 16:28:39,Tanjung Pandan,Kab. Belitung,Bangka Belitung,5.0
27/05/2023,Completed,1096135,(Asxxx),STANDARD,1153500.0,1150000.0,62643.0,Xiaomi Redmi A2 3/32GB - Mediatek Helio G36 - Garansi resmi,Greater Jakarta,2023-05-27 16:28:39,Bunguran Selatan,Kab. Natuna,Kepulauan Riau,5.0
27/05/2023,Completed,1818597,(Bixxx),STANDARD,513500.0,420000.0,128200.0,COD - SSA Die Da Yao Jing obat merah / betadine Cina,Sumatera 5,2023-05-29 2:23:20,Pesisir Selatan,Kab. Pesisir Barat,Lampung,5.0
27/05/2023,Completed,1895970,(Laxxx),STANDARD,1305000.0,1280000.0,22560.0,VIVO V15 RAN 8GB 256GB GARANSI TOKO 1 TAHUN SMARTPHONE MURAH DENGAN CAMERA TELESKOPIK,Sumatera 1,2023-05-30 10:33:10,Siantar,Kab. Simalungun,Sumatera Utara,5.0
29/05/2023,Transit,1164048,(ALxxx),STANDARD,188700.0,140000.0,,BATOK KEPALA DEPAN BELAKANG YAMAHA JUPITER Z OLD HITAM SET REPLEKTOR LAMPU,Kalimantan,2023-06-12 20:14:01,Toba,Kab. Sanggau,Kalimantan Barat,5.0
29/05/2023,Transit,1217369,(ALxxx),STANDARD,214200.0,165000.0,,BATOK KEPALA DEPAN BELAKANG SET LAMPU DAN SEIN HONDA SUPRA FIT NEW HITAM,Kalimantan,2023-06-12 18:28:30,Sekadau Hilir,Kab. Sekadau,Kalimantan Barat,5.0
29/05/2023,Transit,1171656,(TAxxx),STANDARD,2154000.0,2100000.0,,ACNE SERUM SR12,Sumatera 4,2023-05-29 18:11:08,Batukliang Utara,Kab. Lombok Tengah,Nusa Tenggara Barat (Ntb),5.0
29/05/2023,On Hold,1987864,(Agxxx),STANDARD,563950.0,575000.0,,Benih Bibit Kacang Polong Kapri Taichung isi 10 gram Known You Seed,Kalimantan,2023-05-29 19:20:17,Sambaliung,Kab. Berau,Kalimantan Timur,5.0
29/05/2023,Completed,1608524,(Glxxx),STANDARD,1352000.0,1220000.0,111300.0,Mic Wireless Ashley Vocal Artis free koper Mic 4 antena Original Ashley,Sumatera 3,2023-06-01 7:16:14,Tapung Hilir,Kab. Kampar,Riau,5.0
29/05/2023,Transit,1395840,(TAxxx),STANDARD,789000.0,735000.0,,ACNE SERUM SR12,Sumatera 4,2023-05-29 18:11:07,Batukliang Utara,Kab. Lombok Tengah,Nusa Tenggara Barat (Ntb),5.0
29/05/2023,Completed,1716119,(Koxxx),STANDARD,536000.0,485000.0,14840.0,【3】【Bisa COD】 hp murah Reno9 pro Produk asli Phone 5G WiFi Ponsel Baru Jaminan Kualitas RAM 16GB ROM 512GB Original Siswa Belajar Ponsel Dual Card Dual Standby Hand Phone Telepon Pintar Murah Dual Card SIM Smartphone 7.5Inci Android Ponsel Baru Reno9 pro+,Sumatera 1,2023-06-02 1:05:18,Bilah Hilir,Kab. Labuhan Batu,Sumatera Utara,5.0
29/05/2023,Transit,1840513,(TAxxx),STANDARD,754000.0,700000.0,,ACNE MOIST,Sumatera 4,2023-05-29 18:11:07,Batukliang Utara,Kab. Lombok Tengah,Nusa Tenggara Barat (Ntb),5.0
29/05/2023,Transit,1397540,(TAxxx),STANDARD,676000.0,630000.0,,ACNE SERUM SR12,Sumatera 4,2023-05-29 18:11:07,Batukliang Utara,Kab. Lombok Tengah,Nusa Tenggara Barat (Ntb),5.0
29/05/2023,Completed,1654536,(lexxx),STANDARD,551172.0,536300.0,32650.0,[DATABANK] Casio Digital / DBC-32-1A / Jam Tangan Unisex / Black /. Strap Rubber,Sumatera 2,2023-05-31 1:30:51,Gelumbang,Kab. Muara Enim,Sumatera Selatan,5.0
29/05/2023,Completed,1387925,(Asxxx),STANDARD,1986500.0,1949000.0,72120.0,"Samsung Chromebook 4 - Layar 11.6\"" HD LED - Garansi resmi",Sumatera 4,2023-05-31 21:04:43,Payakumbuh Barat,Kota Payakumbuh,Sumatera Barat,5.0
29/05/2023,Completed,1104398,(Glxxx),STANDARD,602000.0,510000.0,133560.0,Speaker Komponen Blackspider 15300 MB / 15400 MB / 15500 MB / 15600 MB 15 inch Woofer Blackspider 15600M 750 Watt,Sumatera 3,2023-06-01 7:43:59,Kandis,Kab. Siak,Riau,5.0
29/05/2023,Completed,1437439,(Bixxx),STANDARD,535000.0,484000.0,14840.0,"COD - Jiang tang wan kencing manis, diabetes & asam urat",Sumatera 1,2023-06-02 1:15:18,Sei Dadap,Kab. Asahan,Sumatera Utara,5.0
30/05/2023,Completed,1812872,(pexxx),STANDARD,728500.0,645000.0,21960.0,OPPO F5 Ram 4/32 4/64 BARU GARANSI 1 TAHUN,Sumatera 1,2023-06-03 8:59:39,Lahusa,Kab. Nias Selatan,Sumatera Utara,5.0
30/05/2023,Completed,1020520,(Asxxx),STANDARD,978500.0,1000000.0,48080.0,Tablet Kubik Genta 10inch - RAM 2GB ROM 32GB - Battery 5000mAh - Garansi resmi,Sumatera 4,2023-06-01 20:37:29,Bukit Sundi,Kab. Solok,Sumatera Barat,5.0
30/05/2023,Completed,1169529,(Koxxx),STANDARD,533500.0,485000.0,24040.0,【3】hp murah Galaxy A53 handphone android murah berkualitas 6.7inci 12G+ 512G a71 a73 a52 hp andoid 4g murah dibawah 1 jutaan smartphone hp murah android,Sumatera 4,2023-06-01 21:15:16,Siberut Utara,Kab. Kepulauan Mentawai,Sumatera Barat,5.0
30/05/2023,Completed,1874608,(Koxxx),STANDARD,578000.0,580000.0,22260.0,【3】【Bisa COD】 hp murah Reno9 pro Produk asli Phone 5G WiFi Ponsel Baru Jaminan Kualitas RAM 16GB ROM 512GB Original Siswa Belajar Ponsel Dual Card Dual Standby Hand Phone Telepon Pintar Murah Dual Card SIM Smartphone 7.5Inci Android Ponsel Baru Reno9 pro+,Sumatera 3,2023-06-01 21:17:27,Kampar Kiri,Kab. Kampar,Riau,5.0
30/05/2023,Completed,1195468,(Glxxx),STANDARD,1347000.0,1225000.0,111300.0,Mic Wireless Ashley Vocal Artis Original Free koper Mic 4 Antena Original Ashley,Sumatera 3,2023-06-01 23:31:33,Kunto Darussalam,Kab. Rokan Hulu,Riau,5.0
31/05/2023,Completed,1705842,(J3xxx),STANDARD,2109000.0,2139000.0,15523.0,OPPO A57 4/128 & 4/64 NEW GARANSI RESMI OPPO,Sumatera 1,2023-06-01 2:57:39,Cikatomas,Kab. Tasikmalaya,Jawa Barat,5.0
31/05/2023,Completed,1491199,(SRxxx),STANDARD,778941.0,592900.0,197100.0,HELM KYT RC SEVEN//KYT RC7 ALL VARIANT PAKET GANTENG,Central Java,2023-05-31 21:18:04,Cempaga Hulu,Kab. Kotawaringin Timur,Kalimantan Tengah,5.0
31/05/2023,Completed,1733162,(saxxx),STANDARD,1400000.0,1348500.0,24040.0,Oppo a31 ram 6/128,Sumatera 6,2023-06-01 8:18:41,Tanjung Raya,Kab. Agam,Sumatera Barat,5.0
31/05/2023,Completed,1996915,(Asxxx),STANDARD,2972500.0,2930000.0,32050.0,[KLAIM VOUCHER 90K] Xiaomi Redmi Note 12 - Garansi resmi,Sumatera 5,2023-06-02 2:34:04,Rawajitu Timur,Kab. Tulang Bawang,Lampung,5.0
31/05/2023,Completed,1459110,(saxxx),STANDARD,1400000.0,1348500.0,24040.0,Oppo a31 ram 6/128,Sumatera 6,2023-06-01 8:18:41,Tanjung Raya,Kab. Agam,Sumatera Barat,5.0
31/05/2023,Completed,1981950,(SRxxx),STANDARD,778941.0,592900.0,197100.0,HELM KYT RC SEVEN//KYT RC7 ALL VARIANT PAKET GANTENG,Central Java,2023-05-31 21:18:04,Cempaga Hulu,Kab. Kotawaringin Timur,Kalimantan Tengah,5.0
31/05/2023,Completed,1658708,(Koxxx),STANDARD,558500.0,560000.0,6370.0,【2】【hp murah cuci gudang ponsel asli 2022】2022 Baru Dijual Ponsel Asli Galaxy S21 8 GB RAM-256 GB ROM SUNSUNG (Semua Baru) 5.3 Inci Ponsel Android 5000 mAh 24MP + 48MP HD Kamera Smartphone 5g Ponsel Dijual CP Smasung,Greater Jakarta,2023-06-01 8:59:02,Talango,Kab. Sumenep,Jawa Timur,5.0
31/05/2023,Completed,1905094,(Asxxx),STANDARD,2910500.0,2930000.0,32050.0,[KLAIM VOUCHER 90K] Xiaomi Redmi Note 12 - Garansi resmi,Sumatera 5,2023-06-02 3:22:47,Dente Teladas,Kab. Tulang Bawang,Lampung,5.0
31/05/2023,Completed,1149134,(Asxxx),STANDARD,1456000.0,1530000.0,32050.0,[KLAIM VOUCHER 90K] Samsung Galaxy A04 4/64GB - Dual Camera 50MP - MediaTek Helio P35 - Garansi resmi,Sumatera 5,2023-06-02 2:39:42,Pulau Panggung,Kab. Tanggamus,Lampung,5.0
31/05/2023,Completed,1109044,(Koxxx),STANDARD,523000.0,485000.0,22260.0,【3】COD+baru lokal hp murah Galaxy95 RAM 13/128GB ( 8GB + 5GB EXTEDED RAM ) GARANSI RESMI,Sumatera 3,2023-06-02 15:09:01,Mandau,Kab. Bengkalis,Riau,5.0
02/06/2023,Transit,1576887,(ALxxx),STANDARD,195000.0,150000.0,,BATOK KEPALA DEPAN BELAKANG SET REPLEKTOR YAMAHA F1ZR BIRU,Kalimantan,2023-06-12 10:18:02,Sungai Tebelian,Kab. Sintang,Kalimantan Barat,5.0
02/06/2023,Completed,1075512,(J3xxx),STANDARD,1218500.0,1159000.0,33934.0,XIAOMI RFEDMI A2 3/32 & REDMI A1 2/32 NEW GARANSI RESMI XIAOMI,Sumatera 1,2023-06-03 3:43:54,Balai,Kab. Sanggau,Kalimantan Barat,5.0
02/06/2023,Completed,1322030,(J3xxx),STANDARD,1869000.0,1859000.0,12289.0,REALME C33 4/128 & 3/32 & 4/64 NEW GARANSI RESMI REALME,Sumatera 1,2023-06-03 3:52:49,Kepulauan Seribu Utara,Kab. Kepulauan Seribu,DKI Jakarta,5.0
02/06/2023,Completed,1854407,(J3xxx),STANDARD,2125500.0,2078000.0,65477.0,XIAOMI RFEDMI A2 3/32 & REDMI A1 2/32 NEW GARANSI RESMI XIAOMI,Sumatera 1,2023-06-03 3:54:36,Sepang (Sepang Simin),Kab. Gunung Mas,Kalimantan Tengah,5.0
02/06/2023,Transit,1447178,(ALxxx),STANDARD,210000.0,165000.0,,BATOK KEPALA DEPAN BELAKANG HONDA REVO ABSOLUTE HITAM PLUS REPLEKTOR LAMPU,Kalimantan,2023-06-11 13:19:45,Noyan,Kab. Sanggau,Kalimantan Barat,5.0
02/06/2023,Transit,1160567,(ALxxx),STANDARD,137700.0,90000.0,,BATOK KEPALA DEPAN BELAKANG HONDA SUPRA X 125 BATMAN HITAM,Kalimantan,2023-06-10 17:40:41,Nanga Mahap,Kab. Sekadau,Kalimantan Barat,5.0
02/06/2023,Completed,1857090,(TAxxx),STANDARD,284000.0,285000.0,12289.0,MASSAGE OIL BULUS SR12,Sumatera 4,2023-06-02 16:51:34,Pasar Kemis,Kab. Tangerang,Banten,5.0
02/06/2023,Transit,1970257,(Agxxx),STANDARD,4835500.0,4809000.0,,Bibit Benih Tomat Tahan Virus Servo F1 isi 5 gram +- 1750 Butir,Kalimantan,2023-06-02 16:59:56,Tammeredo Sendana,Kab. Majene,Sulawesi Barat,5.0
02/06/2023,Transit,1531053,(Agxxx),STANDARD,4604500.0,4580000.0,,Bibit Benih Tomat Tahan Virus Servo F1 isi 5 gram +- 1750 Butir,Kalimantan,2023-06-02 16:59:57,Tammeredo Sendana,Kab. Majene,Sulawesi Barat,5.0
03/06/2023,Transit,1585387,(Shxxx),STANDARD,704972.0,600000.0,,Speaker Bluetooth Harman Kardon Onyx Mini OEM Speaker Harman Kardon Mini Bluetooth Portable Harman,Greater Jakarta,2023-06-04 2:43:14,Sambaliung,Kab. Berau,Kalimantan Timur,5.0
03/06/2023,Completed,1044926,(SRxxx),STANDARD,405246.0,230300.0,142240.0,HELM KYT KYOTO DYR WHITE PAKET GANTENG,Central Java,2023-06-03 17:52:08,Sintang,Kab. Sintang,Kalimantan Barat,5.0
03/06/2023,Cancelled,1321684,(Gaxxx),STANDARD,4642000.0,4599000.0,,XIAOMI Redmi Note 12 Pro 5G 8/256GB Kamera 50MP Sony IMX766 P-OLED,Kalimantan,2023-06-14 15:17:37,Sintang,Kab. Sintang,Kalimantan Barat,5.0
03/06/2023,Completed,1486625,(J3xxx),STANDARD,2338500.0,2319000.0,33348.0,OPPO A57 4/128 & 4/64 NEW GARANSI RESMI OPPO,Sumatera 1,2023-06-04 2:14:55,Peusangan,Kab. Bireuen,Nanggroe Aceh Darussalam (Nad),5.0
03/06/2023,Transit,1820083,(Shxxx),STANDARD,704972.0,600000.0,,Speaker Bluetooth Harman Kardon Onyx Mini OEM Speaker Harman Kardon Mini Bluetooth Portable Harman,Greater Jakarta,2023-06-04 1:19:55,Sambaliung,Kab. Berau,Kalimantan Timur,5.0
03/06/2023,Completed,1878032,(Muxxx),STANDARD,556990.0,495000.0,64100.0,"Gigi Bolu Set Gigi Gardan Suzuki APV, APV ARENA, MEGA CARRY 10x14 ORIGINAL",Sumatera 5,2023-06-05 5:57:53,Mesuji,Kab. Mesuji,Lampung,5.0
03/06/2023,Completed,1561861,(SRxxx),STANDARD,797264.0,687764.0,116400.0,HELM KYT CROSS JUMPSHOT SERI 3 DOFF/RED ORIGINAL,Central Java,2023-06-03 17:52:08,Labuhan Maringgai,Kab. Lampung Timur,Lampung,5.0
03/06/2023,Completed,1918583,(SRxxx),STANDARD,660684.0,594125.0,31850.0,HELM KYT RC SEVEN//KYT RC7 ALL VARIANT PAKET GANTENG,Central Java,2023-06-03 17:52:08,Cidaun,Kab. Cianjur,Jawa Barat,5.0
03/06/2023,Completed,1577958,(SRxxx),STANDARD,660684.0,594125.0,31850.0,HELM KYT RC SEVEN//KYT RC7 ALL VARIANT PAKET GANTENG,Central Java,2023-06-03 17:52:08,Cidaun,Kab. Cianjur,Jawa Barat,5.0
03/06/2023,Completed,1515704,(SRxxx),STANDARD,797264.0,687764.0,116400.0,HELM KYT CROSS JUMPSHOT SERI 3 DOFF/RED ORIGINAL,Central Java,2023-06-03 17:52:08,Labuhan Maringgai,Kab. Lampung Timur,Lampung,5.0
03/06/2023,Completed,1851483,(SRxxx),STANDARD,405246.0,230300.0,142240.0,HELM KYT KYOTO DYR WHITE PAKET GANTENG,Central Java,2023-06-03 17:52:08,Sintang,Kab. Sintang,Kalimantan Barat,5.0
03/06/2023,Cancelled,1498464,(Gaxxx),STANDARD,4642000.0,4599000.0,,XIAOMI Redmi Note 12 Pro 5G 8/256GB Kamera 50MP Sony IMX766 P-OLED,Kalimantan,2023-06-14 15:17:37,Sintang,Kab. Sintang,Kalimantan Barat,5.0
03/06/2023,Completed,1781468,(Muxxx),STANDARD,1000664.0,912664.0,48080.0,Drag Laher Lahar Bearing Kopling Dek Laher Tindis Canter PS125T PS135 Original,Sumatera 4,2023-06-05 20:54:14,Lengayang,Kab. Pesisir Selatan,Sumatera Barat,5.0
04/06/2023,Completed,1968290,(SRxxx),STANDARD,309817.0,272317.0,31850.0,HELM ACH KAIROZ SONIC FULL WARNA,Central Java,2023-06-04 16:06:38,Pandanarum,Kab. Banjarnegara,Jawa Tengah,5.0
04/06/2023,Transit,1298141,(SRxxx),STANDARD,666130.0,637000.0,,HELM KYT RX9 RACER X PING PAKET GANTENG,Central Java,2023-06-04 16:06:38,Sagaranten,Kab. Sukabumi,Jawa Barat,5.0
04/06/2023,Completed,1005599,(SRxxx),STANDARD,655903.0,597643.0,31850.0,HELM KYT RC SEVEN//KYT RC7 ALL VARIANT PAKET GANTENG,Central Java,2023-06-04 16:06:38,Salem,Kab. Brebes,Jawa Tengah,5.0
04/06/2023,Completed,1448825,(SRxxx),STANDARD,309817.0,272317.0,31850.0,HELM ACH KAIROZ SONIC FULL WARNA,Central Java,2023-06-04 16:06:38,Pandanarum,Kab. Banjarnegara,Jawa Tengah,5.0
04/06/2023,Transit,1380279,(SRxxx),STANDARD,666130.0,637000.0,,HELM KYT RX9 RACER X PING PAKET GANTENG,Central Java,2023-06-04 16:06:38,Sagaranten,Kab. Sukabumi,Jawa Barat,5.0
04/06/2023,Completed,1130007,(SRxxx),STANDARD,655903.0,597643.0,31850.0,HELM KYT RC SEVEN//KYT RC7 ALL VARIANT PAKET GANTENG,Central Java,2023-06-04 16:06:38,Salem,Kab. Brebes,Jawa Tengah,5.0
05/06/2023,Completed,1327528,(pexxx),STANDARD,741500.0,645000.0,39767.0,OPPO F5 Ram 4/32 4/64 BARU GARANSI 1 TAHUN,West Java,2023-06-06 3:40:35,Muara Kaman,Kab. Kutai Kartanegara,Kalimantan Timur,5.0
05/06/2023,Completed,1019873,(ALxxx),STANDARD,144000.0,99000.0,14840.0,COVER BODY BELAKANG HONDA BEAT FI 2012 2013 2014 2015 HITAM PUTIH MERAH MARUN,Sumatera 1,2023-06-09 22:16:57,Angkola Timur,Kab. Tapanuli Selatan,Sumatera Utara,5.0
05/06/2023,Completed,1677193,(J3xxx),STANDARD,1097000.0,1039000.0,12289.0,XIAOMI RFEDMI A2 3/32 & REDMI A1 2/32 NEW GARANSI RESMI XIAOMI,Sumatera 1,2023-06-06 8:50:32,Kepulauan Seribu Utara,Kab. Kepulauan Seribu,DKI Jakarta,5.0
05/06/2023,Completed,1826459,(J3xxx),STANDARD,1196000.0,1159000.0,32650.0,XIAOMI RFEDMI A2 3/32 & REDMI A1 2/32 NEW GARANSI RESMI XIAOMI,Sumatera 1,2023-06-06 8:50:42,Tungkal Ilir,Kab. Banyuasin,Sumatera Selatan,5.0
05/06/2023,Transit,1877185,(ALxxx),STANDARD,208500.0,165000.0,,BATOK KEPALA DEPAN BELAKANG HONDA SUPRA X 125 BATMAN HITAM SET REPLEKTOR LAMPU,Kalimantan,2023-06-14 15:31:54,Nanga Pinoh,Kab. Melawi,Kalimantan Barat,5.0
05/06/2023,Transit,1305331,(ALxxx),STANDARD,214200.0,165000.0,,BATOK KEPALA DEPAN BELAKANG HONDA REVO ABSOLUTE HITAM PLUS REPLEKTOR LAMPU,Kalimantan,2023-06-14 15:21:19,Mukok,Kab. Sanggau,Kalimantan Barat,5.0
05/06/2023,Completed,1891344,(ARxxx),STANDARD,1169000.0,925000.0,140080.0,BONUS PIRINGAN CAKRAM velg pelek racing mio smile mio sporty m3 mio j gt soul gear s fino x ride 115 xeon gt 125 xeon carbu rc freego nuvo - velag vario beat scoopy spacy carbu vario 110 125 150 fi esp genio beat street esp fi deluxe pop,Sumatera 3,2023-06-08 0:26:09,Dumai Selatan,Kota Dumai,Riau,5.0
05/06/2023,Completed,1072214,(J3xxx),STANDARD,2050424.0,2019000.0,32650.0,INFINIX HOT 30 NFC 8/128 & INFINIX HOT 30I 8/128 NEW GARANSI RESMI,Sumatera 1,2023-06-06 8:52:00,Babat Toman,Kab. Musi Banyuasin,Sumatera Selatan,5.0
